index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
1,"StreetPass Mii-Lobby (HOME-Menü)",3083,False,True,"StreetPass Mii-Lobby","","Nintendo Music – Highlights","f4ec6f0f-764d-4d53-8ed5-55ac98f75b28","https://image-assets.m.nintendo.com/1edb13f0-d5f8-4f96-8457-b3d6f0c5ede7"
2,"Eingang (StreetPass Mii-Lobby)",205050,True,True,"StreetPass Mii-Lobby","Frühling","Nintendo Music – Highlights","a4d2cdb0-e4b6-4883-8722-f1c883c40293","https://image-assets.m.nintendo.com/805ca79e-b561-4321-9b27-443b9e5d7722"
3,"Thema 1 (StreetPass Mii-Lobby)",184605,True,True,"StreetPass Mii-Lobby","Gehen","Auswahl an Tracks, die die Längenanpassung unterstützen|Nintendo Music – Highlights","65744b05-7299-49ef-a8ec-398b76fe32bb","https://image-assets.m.nintendo.com/f78e9c53-da98-4ba2-9b31-07f5e26f9a1b"
4,"Thema 2 (StreetPass Mii-Lobby)",201084,True,False,"StreetPass Mii-Lobby","","","4407452a-e35c-4566-b0a0-1edff2426259","https://image-assets.m.nintendo.com/6def3856-e8da-4927-8698-2347ab36d76b"
5,"Thema 3 (StreetPass Mii-Lobby)",185084,True,False,"StreetPass Mii-Lobby","","","1e0a5bd2-d099-4848-a9db-2e835079d072","https://image-assets.m.nintendo.com/2d3c7aca-9cdb-43de-af28-df140079f5c6"
6,"Thema 4 (StreetPass Mii-Lobby)",185090,True,True,"StreetPass Mii-Lobby","Gehen","Nintendo Music – Highlights","0e34503e-e78d-4414-b0c2-d58b8a9693d7","https://image-assets.m.nintendo.com/6caed47c-0b82-4efd-89c0-ec741413b5f6"
7,"Thema 5 (StreetPass Mii-Lobby)",256002,True,False,"StreetPass Mii-Lobby","","","904876f1-21c1-458a-bfb7-9cbe674fc589","https://image-assets.m.nintendo.com/1903d7f5-4c64-439b-a1bc-b60e2a9f4d15"
8,"Thema 6 (StreetPass Mii-Lobby)",261087,True,False,"StreetPass Mii-Lobby","","","b2635d6a-a1ba-45c3-abb8-b6878fd16c9a","https://image-assets.m.nintendo.com/4b5fd574-5dba-48e4-b0bd-ce7303e6a000"
9,"Thema 7 (StreetPass Mii-Lobby)",183525,True,True,"StreetPass Mii-Lobby","Party","Das Beste von Nintendo Music|Nintendo Music – Highlights","4402f9f1-691c-4a1e-be11-7e1f6189423f","https://image-assets.m.nintendo.com/292299c0-af45-451c-b6ab-cfca908255ce"
10,"Der Ladenhase (StreetPass Mii-Lobby)",109629,True,False,"StreetPass Mii-Lobby","","","6bcbde1e-5d49-4ed7-818f-f4d2e9c808d8","https://image-assets.m.nintendo.com/63652876-6821-4d59-9c7f-d77f87039762"
11,"StreetPass Geburtstage (StreetPass Mii-Lobby)",97359,True,False,"StreetPass Mii-Lobby","","","f31e7b75-dd93-4533-af53-44d078ca3a8f","https://image-assets.m.nintendo.com/5022257d-a0a0-4019-adc1-537a064ddc8e"
12,"VIP-Bereich (StreetPass Mii-Lobby)",120668,True,False,"StreetPass Mii-Lobby","Zeit für eine Pause","","83163562-84a8-4f56-9c9e-40592e5c6b52","https://image-assets.m.nintendo.com/4f54f9c7-186b-4764-b1f6-9633fa5be956"
13,"Titelthema (Puzzle-Tausch)",178644,True,True,"Puzzle-Tausch","Gehen","Auswahl an Tracks, die die Längenanpassung unterstützen|Das Beste von Nintendo Music|Nintendo Music – Highlights","ae84485c-f79b-445a-9b54-660fc41ebef0","https://image-assets.m.nintendo.com/32d79862-b430-4dc9-bfbc-88da180e3cde"
14,"Puzzleteil erhalten (Puzzle-Tausch)",175089,True,True,"Puzzle-Tausch","Gehen","Nintendo Music – Highlights","ad34b813-0fc9-4ee7-8b27-046ded43c4fd","https://image-assets.m.nintendo.com/767a5511-6da8-4e1c-aa79-a4cce6db35fe"
15,"Puzzle vervollständigt (Puzzle-Tausch)",9944,False,False,"Puzzle-Tausch","","","803f7b7b-975f-4b81-afa6-e2b95145f892","https://image-assets.m.nintendo.com/b52aa192-7fcd-416f-ba21-728a6149affd"
16,"Alle Puzzles vervollständigt (Puzzle-Tausch)",12198,False,False,"Puzzle-Tausch","","","9d3d9125-4fa3-461f-ab03-07ee7fbd2065","https://image-assets.m.nintendo.com/6ce98358-1e52-49f7-80fa-b666d964623d"
17,"Titelthema (Rette die Krone!)",148564,True,True,"Rette die Krone!","","Nintendo Music – Highlights","8690f9d8-4d45-4dc8-bf76-100ac8de77a5","https://image-assets.m.nintendo.com/4d58adbe-5e76-48f4-8b14-6f6de18912ba"
18,"Palastthema (Rette die Krone!)",55080,True,True,"Rette die Krone!","","Nintendo Music – Highlights","0462e460-b9a8-43c2-b11f-f0db2addd600","https://image-assets.m.nintendo.com/c5325134-ece0-46b2-a733-c7169831356c"
19,"Entführt! (Rette die Krone!)",75821,True,False,"Rette die Krone!","","","992e355c-2543-43fd-8a0f-2a90a0ea91d7","https://image-assets.m.nintendo.com/7636b0d2-d5c7-414f-81c5-5e7e337795c3"
20,"Gefangenes Mii (Rette die Krone!)",94000,True,False,"Rette die Krone!","","","9da67d29-a064-4fd1-84b9-f7f70c91b87e","https://image-assets.m.nintendo.com/72562c4f-974b-4e4f-9292-724cea9af279"
21,"Auf ins Abenteuer! (Rette die Krone!)",59085,False,False,"Rette die Krone!","Gehen","","fcf2ca31-56e4-429e-b480-028788593b5f","https://image-assets.m.nintendo.com/3c6138c7-2fe5-4b5d-998b-da63f2e5f0b3"
22,"Kämpft, ihr Helden! (Rette die Krone!)",138155,True,True,"Rette die Krone!","Dreh auf!|Laufen","Nintendo Music – Highlights","4599ee4f-d22d-44a3-b170-6e8ac4b43858","https://image-assets.m.nintendo.com/8125cd42-b3f2-4b31-9973-7ecb9537d1af"
23,"Zwischenstand (Rette die Krone!)",68254,True,False,"Rette die Krone!","Gewonnen!","","f838fa92-0e4b-4525-a08c-da430d907162","https://image-assets.m.nintendo.com/22ae3531-1249-44f6-8abf-304db23d08f0"
24,"Kämpft weiter, ihr Helden! (Rette die Krone!)",161295,True,True,"Rette die Krone!","","Nintendo Music – Highlights","a3f4be4e-b3a6-4bc8-a3f9-71180eac82fe","https://image-assets.m.nintendo.com/397c2a28-7709-453c-9889-e81d9ff84d01"
25,"Finsterer Raum (Rette die Krone!)",58702,True,False,"Rette die Krone!","","","cdefbbef-0c78-4e7b-b267-7026f8d9b768","https://image-assets.m.nintendo.com/8df45000-ae60-4cd5-b824-4606b72817d9"
26,"Rüstmonster (Rette die Krone!)",207283,True,True,"Rette die Krone!","Bosskämpfe","Nintendo Music – Highlights","6a4531f3-da36-404d-8e76-6cc2b40a047f","https://image-assets.m.nintendo.com/8cbf7a90-74b3-4827-9622-c48ea59985a1"
27,"Obergeist (Rette die Krone!)",211993,True,True,"Rette die Krone!","Entscheidende Kämpfe","Nintendo Music – Highlights","d0b37784-8588-45dc-a394-522cb128f3a0","https://image-assets.m.nintendo.com/85809094-e58b-421b-9a3d-09bf2ea410e6"
28,"Ende (Rette die Krone!)",76829,False,True,"Rette die Krone!","","Nintendo Music – Highlights","3c26ce38-553d-404d-839b-7db4cffe3ad8","https://image-assets.m.nintendo.com/050547b1-8b9a-4efd-90df-75204c78b4a0"
29,"Titelthema (Rette die Krone II)",181078,True,True,"Rette die Krone II","","Nintendo Music – Highlights","3f56d56a-f65e-4faa-bebe-d73cca3ab646","https://image-assets.m.nintendo.com/06b7dd2e-a5d0-45b1-adcb-e5f940156a17"
30,"Auszug der Helden 1 (Rette die Krone II)",47101,True,False,"Rette die Krone II","","","d765d2a8-3ce9-4eab-afa6-23ca3f8fb888","https://image-assets.m.nintendo.com/2c8c7c68-3165-494c-bb0e-79d5a12d4172"
31,"Auszug der Helden 2 (Rette die Krone II)",47154,True,False,"Rette die Krone II","","","24f248c2-32f0-41ef-8ff0-7abb17c7790f","https://image-assets.m.nintendo.com/8ed5be94-5306-43c2-ab93-e9b3be5c7ca2"
32,"Auszug der Helden 3 (Rette die Krone II)",47101,True,False,"Rette die Krone II","","","491037b9-cc7e-4174-a33c-7d073a05278d","https://image-assets.m.nintendo.com/9f622b53-570c-4c02-9f4a-3259c3a83092"
33,"Auszug der Helden 4 (Rette die Krone II)",47093,True,False,"Rette die Krone II","","","04402fb3-bcaa-4d1b-8f28-8c21f5920b99","https://image-assets.m.nintendo.com/6159fda2-7b73-4edc-a79a-170f951b9ec8"
34,"Auf in die Schlacht! (Rette die Krone II)",152151,True,True,"Rette die Krone II","Laufen","Nintendo Music – Highlights","3711e3b6-3ecc-45a4-8d74-2481b744e7b8","https://image-assets.m.nintendo.com/f803b36a-f15a-4e8e-965a-0e7af4f2e738"
35,"Zwischenstand (Rette die Krone II)",79271,True,False,"Rette die Krone II","Gewonnen!","","9e3a371e-4f84-46fb-9e0e-bca7fdb31c18","https://image-assets.m.nintendo.com/e197b748-3c97-4fdb-a9c9-329133b90bf6"
36,"Rette die Welt! (Rette die Krone II)",161720,True,True,"Rette die Krone II","Dreh auf!|Laufen","Das Beste von Nintendo Music|Nintendo Music – Highlights","bc4cfeb8-dabe-4b86-8f12-62c7f4764d91","https://image-assets.m.nintendo.com/ff84c0fd-3eb9-4c0d-86df-4ca0a916a3ad"
